Q,A,label
정리가 도저히안됩니다지금도 그여자집앞,무작정 찾아가는 것은 실례에요.,1
정리가 되네,맘고생 많았어요.,1
정리되지 못한 이별,갑자기 이별이 찾아왔나 봐요.,1
정리하는 중,시간이 좀 걸리겠지만 해낼 수 있어요.,1
정리해야지,시간이 좀 걸리겠지만 해낼 수 있어요.,1
정말 . 냉정하네,사랑은 때론 잔인하죠.,1
정말 간절하고 간절하네,간절함이 전해졌으면 좋겠어요.,1
정말 구제불능에 멍청이 인가봐,자책하지 말아요.,1
정말 꿈같다.,믿기지 않겠어요.,1
정말 끝까지 저의 마지막 자존심마저 뭉개버리네,자존감을 낮추는 상대는 잊으세요.,1
정말 끝이라고,이별을 받아들이는 것도 중요해요.,1
정말 난감하다,난처한 일이 있었나봐요.,1
정말 너를 받아준게 아니였어.ㅠㅠ,그때의 나를 자책하지 말아요. 무슨 선택을 하든 당신을 믿어요.,1
정말 너무 궁금해,무엇이 궁금한가요.,1
정말 너무 힘들어.,많이 힘들었죠.,1
정말 너무 힘듭니다,저에게 기대세요.,1
정말 너무너무 힘듭니다,아직 시간이 필요한가봐요.,1
정말 다시돌아 온다면,잘할 자신이 있어도 힘든 게 재회예요.,1
정말 뜨겁게 사랑했어.,강렬한 사랑을 하셨네요.,1
정말 막장으로 헤어지신분 계신가??,많을 거라고 생각해요.,1
정말 모두 잊고 새출발할꺼야,좋은 출발이에요.,1
정말 모든게 그립지만.,묻어두는 것도 좋겠지요.,1
정말 모르겠습니다.,제 맘같지 않으니까요.,1
정말 무슨생각인지 궁금하네,궁금증을 접어두셔요.,1
정말 미안하다 말밖에는,진심이 전해졌으면 좋겠네요.,1
정말 미쳐버리겠네,무엇이 당신을 힘들게 했나요.,1
정말 미치겠네,무엇이 당신을 힘들게 했나요.,1
정말 복합적으로 힘드네,힘든 일은 한꺼번에 예고없이 찾아오나 봐요.,1
정말 사람이란,알 수 없어요.,1
정말 상처가 잡혀지질않으니 지칩니다,생각을 좀 덜어보세요.,1
정말 서로 좋았는데 엊갈림.,많이 안타까워요.,1
정말 속상하고 답답하고 할 수 있는게 없네,차분하게 마음을 정리해보세요.,1
정말 숨막혀 ㅠㅠ,자신을 옥죄지 마세요.,1
정말 슬프고 죽고싶어,당신은 누구보다 소중한 사람이에요.,1
정말 아직 너무 사랑합니다 잡고 싶습니다,다시 잡는다면 후회할 거예요.,1
정말 아프고 힘드네,절대 쉬운 일이 아니죠.,1
정말 연애하고싶지않네,그럴 때가 있어요.,1
정말 오락가락 언제 괜찮아질지,사랑의 흔적이 잘 안 지워지네요.,1
정말 오랜만에 글을 쓰네,글을 쓰면 마음 정리에 도움이 돼요.,1
정말 왜 이러는걸까,사람 마음은 알기 어렵죠.,1
정말 웃긴건,문득 생각나고 잊혀지지 않는 점인가요?,1
정말 이건 너무하다 싶을정도로 힘들어,그럴만 해요. 많이 힘들었죠.,1
정말 이번엔 끝인거겠죠,미련두지 마세요.,1
정말 이해할수가 없네ㅜ,사람 마음은 알기 어렵죠.,1
정말 잊은걸까?,다른 곳으로 관심을 돌려보세요.,1
정말 잔인하네,사랑이 때론 잔인해요.,1
정말 제가 이해가 안갈 정도로 잘못한건가?,그분에겐 감당이 안되었을 수도 있겠어요.,1
정말 제가 이해안되고 견딜수 없을만큼 아파,사랑했던 만큼 아픈거라 생각해요.,1
정말 처량하게 혼자,제가 곁에 있을게요.,1
정말 할게 없네.,저랑 이야기해요.,1
정말 화가 나,저에게 화를 덜어보세요.,1
정말 후회없고 미련없이 사랑했던 사람들!!!,후회 없을 사랑을 하셨군요.,1
정말 희망 없는 건가?,미련 갖지 마세요.,1
정말 힘드네,지금처럼 참지 말고 표출해보세요.,1
정말 힘드네,지금처럼 참지 말고 표현하세요.,1
정말 힘드네.,일기를 써보세요.,1
정말 힘드네. 결혼 앞두고 생각할 시간.,중요하니까 생각할 시간이 더 필요하겠죠.,1
정말 힘들게 헤어졌습니다,힘든 만큼 행복해질 거예요.,1
정말 힘들다,힘이 되지 않겠지만 힘내세요.,1
정말 힘듭니다,힘이 되지 않겠지만 힘내세요.,1
정말. 정말 쉽지가 않네. 이럴 땐 어떡해야 할까,마음 가는 대로 하세요.,1
정말.내 자신이 싫다,자신은 사랑해주세요.,1
정말로 끝났네 이젠,놓아주세요.,1
정말로 사랑한다면,놓아주세요.,1
정말로 이별하려고 준비합니다.,충분한 고민 끝의 결정이었을거라 믿어요.,1
정말로 헤어졌네,후련하기도 할 거예요.,1
정말로 헤어졌습니다,마음 고생 많았어요.,1
정말이지 이렇게 살고 싶지 않네,그래도 살아요.,1
정말잊어보려고 모든수단을 동원했지만.,문득 생각나고 잊혀지지 않나봐요.,1
정신 차려야 하는데,시간이 걸릴 수도 있지만 괜찮아질 거예요. 다른 곳으로 관심을 돌려보는 건 어떨까요?,1
정신과 방금다녀와서 처방전 받고 왔어.,마음도 편하고 후련하고 기분이 좋아질 거예요.,1
정신과 찾아 왔어,정신과에서 상담치료 받는거 꺼리지 말고 너무 힘들면 시작하세요.,1
정신병 걸릴 것 같네,생각보다 정신은 강합니다.,1
정신이 없어,차분하게 정리할 시간이 필요해요.,1
정신차려야 하는거 아는데.,쉬운 일이 아니죠.,1
정신차리자 정신!!,힘내세요! 제가 응원할게요.,1
정은 많지만 설렘이 없다는 이유로 헤어졌습니다.,헤어짐에는 여러가지 이유가 있기 마련이죠.,1
제 마음과 머리가 일치가 안되.,마음이랑 머리가 따로 놀기도 하죠.,1
제 아주 오래전 이별,아직도 생각이 나나봐요.,1
제 이야기를 풀어보고 싶습니다.,네 말씀해주세요.,1
제 잘못으로 여자친구가 떠났네,반성하고 있나요.,1
제 잘못입니다,서로의 잘못입니다.,1
제 친구가 그러더라구,친구보다 자신의 마음에 귀기울이세요.,1
제 친구가 술마시면서 잊으려고,이별을 받아들이는 것도 중요해요.,1
제가 그녀를 놓아줬어.,잘한 선택일 거라 믿어요.,1
제가 그동안 착각 속에 살았습니다,누구나 실수할 수 있어요.,1
제가 놓았던 손을 다시 잡으려니 힘드네.,원상복구는 언제나 힘드니까요.,1
제가 먼저 파혼 하자고 매달리고 있습니다,본인의 선택이라면 존중합니다.,1
제가 어떻게 행동해야할지 모르겠어,당신이 덜 다치는 쪽으로 하세요.,1
제가 이상한 건가요?,한 번 말해보세요.,1
제가 잘하고 있는걸까?,잘하고 있어요.,1
제가 제 복을 찬거겠죠 .,다른 복 올 거예요.,1
제가 집착하는 중이에요,사랑은 소유하는 것이 아니랍니다.,1
제가나쁜건지 그녀가나쁜건지.,서로가 서로에게 그랬던 거죠.,1
제가너무집착했어,사랑은 소유하는 것이 아니랍니다.,1
제길,무슨 안좋은 일이 있었나봐요.,1
제발 그만 좀 나와주라.,강요하는 건 좋지 않은 태도에요.,1
제발 도와줘,무엇을 도와드리면 될까요.,1
제발 머리가 나빠졌음 좋겠습니다.,머리가 똑똑해도 문제죠.,1
제발 잠좀 자게해주라,양을 세어 보세요.,1
제발 저좀 살려주세요 힘들어,감히 힘내라는 말도 못하겠네요.,1
제발 힘들면 기대줘,그럴게요.,1
제일 짜증나는게뭐냐면 문자로 헤어졌다는 거야,진짜 별로네요.,1
제자리 지키기.,제자리 지키는게 제일 힘들죠.,1
제잘못으로인한이별,후회가 되겠어요.,1
제정신이 아닌거 같아,제정신으로 살기 힘든 세상이죠.,1
젠장,이런.,1
조금 아픈가 보다 아주 쪼금,쪼그만 아파하고 괜찮아지세요.,1
조금 힘들어.,쪼그만 아파하고 괜찮아지세요.,1
조금만 더 참을껄,지금이라도 진심을 보여주세요.,1
조금만 사랑할걸,사랑하는 순간은 행복했잖아요.,1
조금씩 무뎌져가나봐,무뎌진다니 다행이에요.,1
조금씩 아물어가는건가 이별의 상처,아물어간다니 다행이에요.,1
조금의 결심이서네,잘 이겨내고 있는 것 같아 걱정이 덜하네요.,1
조만간 다른 사람 만날꺼 같아,좋은 소식이네요.,1
조바심 나네,걱정이 되나봅니다.,1
조언 부탁드립니다,네 말씀해주세요.,1
조언 좀 구하겠습니다,네 말씀해주세요.,1
조언 좀 해주세요 ㅠㅠ,네 말씀해주세요.,1
조울증인가봐,자연스러운 증상이에요.,1
좀 무뎌졌나 했는데,이별은 사람을 변덕쟁이로 만들기도 하죠.,1
좀 웃어주지,기대를 많이 하는 건 좋지 않아요.,1
좀 짜증나네,저한테 말해보세요.,1
종교 그리고 이별 그리고 재회.,종교 문제가 힘들죠.,1
종교 문제가 해결이 안되네,종교 문제가 힘들죠.,1
좋다가 밉다가 무한반복,감정의 롤러코스터를 타나봐요.,1
좋아하지만 힘들어서 헤어지자고 먼저 얘기했어,힘든 고백이었겠네요.,1
좋았던 추억까지 잿빛으로 변하고 있네.,자신을 잃지는 말아요.,1
좋은 사람 많아,많죠!,1
좋은 사람으로 남는다는것,어렵네요.,1
좋은 이별을 하려면 어떻게 해야 할까??,좋은 이별은 없어요.,1
좋은 하루였어,내일도 좋은 하루 보내세요.,1
좋은꿈 꿨다 생각해,그렇게 생각하면 좋을 거 같아요.,1
좋은남자 만나서 행복하게 살아라.,당신도 좋은 사람 만나서 행복하세요.,1
좋은이별은 어떤건가,좋은 이별은 없다고 생각해요.,1
죄송해 너무답답해서 여기에올려봐,죄송해하지 않아도 돼요.,1
주말은더 힘들어,시간적 여유가 생겨서 그런가봐요.,1
주말이 제일 힘드네,친구들을 만나보는 건 어떨까요.,1
주말이 참 힘들겠어,가족들과 근교로 여행가는 건 어떨까요.,1
주말이네,주말이 더 힘들죠.,1
주말이라 더 힘들어 견디세 그저 견디는 수밖에 없어 ㅠ,잘 버티고 있는거라 믿어요.,1
주변사람들에게 너무 미안합니다.,미안해하지 말아요. 당신은 위로받을 자격이 있어요. 기대세요.,1
주저리 주저리하게 돼,괜찮아요.,1
주저리주저리,네 말씀해주세요.,1
주저리주저리 푸념글,네 말씀해주세요.,1
주차장이 꽉 찼어,한바퀴만 더 돌면 짠하고 나타날 거예요,1
주체가안된다,그럴 땐 생각을 덜어봐요.,1
주체할수 없는 눈물이 흐르네.,그냥 우세요.,1
죽겠다 진짜,많이 힘들죠.,1
죽고 싶은 심정에 상담을 청합니다.,네 말씀해주세요.,1
죽고싶네,행복하게 살아요.,1
죽구싶네요,나쁜 생각 멈추세요.,1
죽는게 더 편할려나,나쁜 생각 하지 마세요.,1
죽어가는.,기운을 내요. 그런 말은 너무 슬퍼요.,1
죽을 것 같아,자괴감에서 이제 빠져나오세요.,1
죽을거 같네,나쁜 생각 하지 마세요.,1
죽을거같죠?사람은 간사하네,나쁜 생각 멈추세요.,1
죽을것같아,자괴감에서 이제 빠져나오세요.,1
죽을만큼 보고싶다.,많이 사랑했나봐요.,1
죽진 못하겠구 겁이나고,나쁜 생각은 하지 마세요.,1
준비중,마음의 준비가 되길 바랍니다.,1
준비할 시간을안주네,인생은 예측하기 힘들어요.,1
중2 히스테리 알아?,힘들 때네요.,1
중국어 혼자 공부 가능한가?,혼자해도 좋고 학원을 다녀도 좋아요.,1
증오,자신으로 향하지 않길 바랄게요.,1
지겹네,재밌는 일 찾아보세요.,1
지겹다,재밌는 일이 있을 거예요.,1
지금 가장 힘든 거는,자신일 것입니다.,1
지금 무작정 보러가는중입니다,상대방에게 미리 양해를 구해야 해요.,1
지금 비오는데 제일 생각나는 사람,언제든 생각나기 마련이죠.,1
지금 생각하고 있는건 망상 일뿐입니다,누가 되었든 상상할 수 있어요.,1
지금 연락 왔어,저도 긴장이 되네요.,1
지금 이 순간. 너무 힘들어,그럴만 해요.,1
지금 이감정,당신만이 알 수 있어요.,1
지금도 전하지 못하는 한 마디,마음에 묻어두세요.,1
지금의 나에겐 없는 너의 일상,한동안은 허전할 거예요.,1
지금이 겨울이라 참 다행이이네,제가 곁에 있을게요.,1
지긋지긋한 연휴.,영화 한 편 보세요.,1
지나가는 말이 가슴을 후벼파,상대방의 기분은 생각지도 않고 상처주는 사람들이 있네요.,1
지나간다.,추억도 시간도 지나가요.,1
지나고나면 .,괜찮아질 거예요.,1
지난 갑작스러운 이별통보,어떤 이별은 갑작스럽기도 해요.,1
지난 주말부터 또 후유증이,새로운 취미 생활을 가져보세요.,1
지난주 이별했네,지금 많이 힘들겠어요.,1
지독하고 질긴 인연을 끝내려고 해,충분히 고민했을거라 생각해요.,1
지루함에 지쳤다네.,세상에는 흥미로운 일이 많은걸요.,1
지옥같은 5월이 다가 오네ㅜㅜ,천국과 지옥이네요.,1
지옥같은 주말.,산책을 하는 것도 좋을 것 같아요.,1
지워지지 않습니다.,아직 시간이 필요한가봐요.,1
지쳐서 헤어지자고 한 남자도 후폭풍올까?,모든 이별에는 후유증이 있기 마련이니까요.,1
지쳐서 헤어진 남자랑은 재회가능성,달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요.,1
지치네,많이 힘든가봐요.,1
지친다,지칠만 해요.,1
지하철만 타면 생각나,아무런 생각도 안 나는 날이 올 거예요.,1
직장과 이별,더 좋은 직장에서 일할 수 있을 거예요.,1
진실을 알면서도 왜 확인하려는걸까?,진실은 보이지 않으니까요.,1
진정 헤어진 여친 맘은 못 돌리는 건가?,달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요.,1
진짜 끝,맘고생 많았어요.,1
진짜 끝이었다는걸아는데도,미련이 생기기 마련이죠.,1
진짜 마지막까지 믿었습니다.,그렇다면 당신의 역할은 다 한거예요.,1
진짜 미치겠다,힘내세요.,1
진짜 사랑해서 아픈 느낌.,가늠도 안될 정도로 힘들죠.,1
진짜 시간이 약인지,흘러가는 시간 속에 덤덤해질 거예요.,1
진짜 어의 없네.ㅠㅠ,저한테 말해보세요.,1
진짜 어이없고 화 나내,저한테 말해보세요.,1
